,elbo
1494,-761983296.0
1495,-738693120.0
1496,-753725376.0
1497,-771867200.0
1498,-762857088.0
1499,-767500160.0
1500,-736269120.0
1501,-748611456.0
1502,-761074048.0
1503,-776613632.0
1504,-780306944.0
1505,-795879040.0
1506,-869626496.0
1507,-810660032.0
1508,-806783424.0
1509,-848302464.0
1510,-808087360.0
1511,-765313792.0
1512,-748629568.0
1513,-729150784.0
1514,-741821376.0
1515,-764026112.0
1516,-735371328.0
1517,-745666752.0
1518,-734418368.0
1519,-721598848.0
1520,-738525056.0
1521,-720634432.0
1522,-728427072.0
1523,-746752448.0
1524,-754396096.0
1525,-771154688.0
1526,-747423552.0
1527,-723655808.0
1528,-715983616.0
1529,-765843840.0
1530,-812818880.0
1531,-790618496.0
1532,-730077632.0
1533,-752535168.0
1534,-787948288.0
1535,-753862912.0
1536,-744117888.0
1537,-725769088.0
1538,-729086720.0
1539,-755413696.0
1540,-769303616.0
1541,-738665856.0
1542,-727796864.0
1543,-722581888.0
1544,-727500288.0
1545,-739768256.0
1546,-742867776.0
1547,-727090944.0
1548,-737180352.0
1549,-715547136.0
1550,-719463168.0
1551,-747165632.0
1552,-752541632.0
1553,-738978304.0
1554,-726657024.0
1555,-738435008.0
1556,-751525568.0
1557,-748634944.0
1558,-728142272.0
1559,-724560576.0
1560,-731788288.0
1561,-745736512.0
1562,-787899328.0
1563,-773302976.0
1564,-760217088.0
1565,-742782336.0
1566,-740116032.0
1567,-767912640.0
1568,-763487360.0
1569,-749378496.0
1570,-742840384.0
1571,-741755520.0
1572,-746695808.0
1573,-726462784.0
1574,-731706048.0
1575,-727253312.0
1576,-746350400.0
1577,-752790208.0
1578,-766511872.0
1579,-750512704.0
1580,-743470848.0
1581,-715324800.0
1582,-755088832.0
1583,-796339904.0
1584,-765747072.0
1585,-754511104.0
1586,-727532928.0
1587,-728775872.0
1588,-726824832.0
1589,-739746176.0
1590,-753393216.0
1591,-757724288.0
1592,-732725760.0
1593,-714319232.0
1594,-707480000.0
1595,-740142464.0
1596,-757325248.0
1597,-766042880.0
1598,-749079680.0
1599,-749993344.0
1600,-734997760.0
1601,-738886976.0
1602,-757259328.0
1603,-777016576.0
1604,-776143616.0
1605,-753990144.0
1606,-753229056.0
1607,-787149184.0
1608,-899043776.0
1609,-925781824.0
1610,-872311424.0
1611,-790566080.0
1612,-803351424.0
1613,-768964736.0
1614,-740168064.0
1615,-750125440.0
1616,-760325120.0
1617,-763518720.0
1618,-813260352.0
1619,-859648640.0
1620,-794472384.0
1621,-816327680.0
1622,-803169216.0
1623,-799978944.0
1624,-785618624.0
1625,-746880960.0
1626,-757227648.0
1627,-828872448.0
1628,-859247616.0
1629,-805146304.0
1630,-773315392.0
1631,-830011264.0
1632,-857490496.0
1633,-762505536.0
1634,-762503104.0
1635,-760512576.0
1636,-759556480.0
1637,-762484032.0
1638,-724599232.0
1639,-753218240.0
1640,-774601664.0
1641,-760539008.0
1642,-739521728.0
1643,-740995776.0
1644,-750904000.0
1645,-760108032.0
1646,-770749376.0
1647,-748013376.0
1648,-756388224.0
1649,-802170816.0
1650,-783286720.0
1651,-759061376.0
1652,-747444544.0
1653,-763408064.0
1654,-767794112.0
1655,-740958336.0
1656,-720718912.0
1657,-755357184.0
1658,-776643328.0
1659,-795704320.0
1660,-765476608.0
1661,-744966848.0
1662,-728617280.0
1663,-766673728.0
1664,-759313024.0
1665,-724139648.0
1666,-730146240.0
1667,-724243136.0
1668,-723812416.0
1669,-728824704.0
1670,-722981440.0
1671,-728617344.0
1672,-755073472.0
1673,-749885824.0
1674,-742761984.0
1675,-737539840.0
1676,-744234432.0
1677,-741760448.0
1678,-754625344.0
1679,-764018560.0
1680,-793879104.0
1681,-781233088.0
1682,-775116992.0
1683,-771037696.0
1684,-817324352.0
1685,-840413440.0
1686,-766923264.0
1687,-767453632.0
1688,-765515456.0
1689,-784099008.0
1690,-789018304.0
1691,-872002880.0
1692,-793708992.0
1693,-776624384.0
1694,-758188992.0
1695,-742779264.0
1696,-720578560.0
1697,-719318912.0
1698,-721067392.0
1699,-746167680.0
1700,-739140352.0
1701,-736826240.0
1702,-769262656.0
1703,-816488128.0
1704,-765964160.0
1705,-732098752.0
1706,-755870912.0
1707,-740713280.0
1708,-723438848.0
1709,-710467136.0
1710,-709021696.0
1711,-729844096.0
1712,-719093440.0
1713,-762221760.0
1714,-796172480.0
1715,-800916928.0
1716,-780789056.0
1717,-779657728.0
1718,-795200576.0
1719,-812873024.0
1720,-757225024.0
1721,-735806464.0
1722,-775448832.0
1723,-781766144.0
1724,-757527936.0
1725,-718532032.0
1726,-731994368.0
1727,-741479168.0
1728,-761612032.0
1729,-764109824.0
1730,-714836928.0
1731,-723148416.0
1732,-750664320.0
1733,-745519232.0
1734,-732528256.0
1735,-723551040.0
1736,-714839040.0
1737,-734475712.0
1738,-751771200.0
1739,-754306752.0
1740,-765763840.0
1741,-726853504.0
1742,-728750080.0
1743,-749968896.0
1744,-772465408.0
1745,-745162624.0
1746,-741762880.0
1747,-722036736.0
1748,-733963776.0
1749,-766260608.0
1750,-783700672.0
1751,-738307008.0
1752,-751851008.0
1753,-743570368.0
1754,-748685056.0
1755,-740141376.0
1756,-737838336.0
1757,-716676160.0
1758,-740895232.0
1759,-735209344.0
1760,-730844096.0
1761,-746112256.0
1762,-731971456.0
1763,-731679424.0
1764,-741846336.0
1765,-741488576.0
1766,-763450880.0
1767,-783362496.0
1768,-749041152.0
1769,-736021632.0
1770,-753622464.0
1771,-741049088.0
1772,-762645376.0
1773,-762730752.0
1774,-764444480.0
1775,-750535872.0
1776,-751491008.0
1777,-800910016.0
1778,-837585152.0
1779,-841789504.0
1780,-815899136.0
1781,-800282752.0
1782,-780208384.0
1783,-765344832.0
1784,-767684928.0
1785,-804813760.0
1786,-809834816.0
1787,-733284416.0
1788,-801199552.0
1789,-818373440.0
1790,-778431936.0
1791,-752880704.0
1792,-731730304.0
1793,-721291200.0
1794,-753050688.0
1795,-772466368.0
1796,-735818112.0
1797,-737236096.0
1798,-755204608.0
1799,-765748160.0
1800,-785045120.0
1801,-801080256.0
1802,-795377216.0
1803,-775316288.0
1804,-799904832.0
1805,-769856576.0
1806,-761431680.0
1807,-865176320.0
1808,-843838784.0
1809,-755614144.0
1810,-733644864.0
1811,-724443904.0
1812,-745838656.0
1813,-794606656.0
1814,-771101056.0
1815,-731835264.0
1816,-762637760.0
1817,-791122816.0
1818,-761924416.0
1819,-742323136.0
1820,-725079616.0
1821,-748993600.0
1822,-763631232.0
1823,-764737216.0
1824,-746148160.0
1825,-724440192.0
1826,-742991680.0
1827,-755307264.0
1828,-755390784.0
1829,-730839680.0
1830,-714108736.0
1831,-706807296.0
1832,-715931520.0
1833,-746248448.0
1834,-744668864.0
1835,-754829248.0
1836,-726673920.0
1837,-720651712.0
1838,-764530752.0
1839,-778081152.0
1840,-752028352.0
1841,-735987072.0
1842,-741397440.0
1843,-777852736.0
1844,-795005056.0
1845,-787796032.0
1846,-772801984.0
1847,-794057472.0
1848,-825066624.0
1849,-774851968.0
1850,-738043136.0
1851,-792058368.0
1852,-894724992.0
1853,-786105280.0
1854,-780737088.0
1855,-807233920.0
1856,-779383424.0
1857,-749022464.0
1858,-735342208.0
1859,-741828160.0
1860,-734898176.0
1861,-722191680.0
1862,-725767232.0
1863,-736499008.0
1864,-731276608.0
1865,-730834560.0
1866,-730313792.0
1867,-714678592.0
1868,-736064576.0
1869,-736976832.0
1870,-728671040.0
1871,-718255744.0
1872,-714756096.0
1873,-716126848.0
1874,-708107776.0
1875,-719795456.0
1876,-719759488.0
1877,-728713856.0
1878,-736680704.0
1879,-730718912.0
1880,-704564608.0
1881,-725406080.0
1882,-742660224.0
1883,-738957248.0
1884,-733902080.0
1885,-741097792.0
1886,-733863104.0
1887,-748017984.0
1888,-729157120.0
1889,-736160448.0
1890,-737607872.0
1891,-769532352.0
1892,-776434112.0
1893,-785384576.0
1894,-787964352.0
1895,-774179776.0
1896,-792897408.0
1897,-889685056.0
1898,-896381440.0
1899,-904790080.0
1900,-871728448.0
1901,-776666816.0
1902,-750960512.0
1903,-709446080.0
1904,-706537088.0
1905,-721084544.0
1906,-722385664.0
1907,-713995008.0
1908,-710331904.0
1909,-703335360.0
1910,-704954752.0
1911,-703655680.0
1912,-709230528.0
1913,-701935744.0
1914,-711828416.0
1915,-723825344.0
1916,-719642176.0
1917,-722254144.0
1918,-740554112.0
1919,-728263104.0
1920,-733856576.0
1921,-721276096.0
1922,-718021056.0
1923,-726108992.0
1924,-756333760.0
1925,-852598080.0
1926,-835535744.0
1927,-760589056.0
1928,-760304000.0
1929,-798865728.0
1930,-832005056.0
1931,-848554304.0
1932,-900649216.0
1933,-894318528.0
1934,-825284288.0
1935,-830818112.0
1936,-777661504.0
1937,-780217280.0
1938,-749928064.0
1939,-846971392.0
1940,-795286720.0
1941,-764974016.0
1942,-780205376.0
1943,-739795072.0
1944,-752173504.0
1945,-727732992.0
1946,-729359552.0
1947,-727284864.0
1948,-737065600.0
1949,-708348480.0
1950,-732837376.0
1951,-758533632.0
1952,-751166720.0
1953,-800219328.0
1954,-796086400.0
1955,-786569984.0
1956,-774212544.0
1957,-772085760.0
1958,-754575424.0
1959,-760375744.0
1960,-814938368.0
1961,-818993280.0
1962,-765681792.0
1963,-747418496.0
1964,-747270400.0
1965,-791375232.0
1966,-758684864.0
1967,-718169984.0
1968,-747973376.0
1969,-765345472.0
1970,-779573760.0
1971,-759587712.0
1972,-724102272.0
1973,-709255104.0
1974,-764647424.0
1975,-747708736.0
1976,-717441280.0
1977,-740929024.0
1978,-724861056.0
1979,-710951424.0
1980,-742241152.0
1981,-754482880.0
1982,-727716672.0
1983,-739161600.0
1984,-733215616.0
1985,-735444480.0
1986,-768926528.0
1987,-768517504.0
1988,-725171072.0
1989,-741153600.0
1990,-739142976.0
1991,-770356480.0
1992,-778419520.0
1993,-752388032.0
1994,-729810752.0
1995,-718478272.0
1996,-742446016.0
1997,-803583872.0
1998,-768386496.0
1999,-749679168.0
2000,-782411200.0
2001,-859237056.0
2002,-927247744.0
2003,-832326848.0
2004,-755876800.0
2005,-731879872.0
2006,-724212160.0
2007,-719016704.0
2008,-702219904.0
2009,-728986944.0
2010,-713264704.0
2011,-709924608.0
2012,-705643328.0
2013,-704863360.0
2014,-708964288.0
2015,-720691776.0
2016,-739710336.0
2017,-742556928.0
2018,-751389184.0
2019,-770096128.0
2020,-732639360.0
2021,-778920640.0
2022,-780745792.0
2023,-748708224.0
2024,-731928000.0
2025,-746584576.0
2026,-725757888.0
2027,-729724736.0
2028,-707517440.0
2029,-726046272.0
2030,-747227840.0
2031,-749800448.0
2032,-745277760.0
2033,-753471168.0
2034,-727377664.0
2035,-760676544.0
2036,-798799488.0
2037,-771984384.0
2038,-748079232.0
2039,-755008512.0
2040,-750153088.0
2041,-762727680.0
2042,-874535872.0
2043,-820700736.0
2044,-794368064.0
2045,-774252160.0
2046,-760604928.0
2047,-733690944.0
2048,-721996288.0
2049,-747844672.0
2050,-775647296.0
2051,-810804736.0
2052,-776390464.0
2053,-756497024.0
2054,-790056000.0
2055,-796162752.0
2056,-754813504.0
2057,-736472832.0
2058,-781830080.0
2059,-774466688.0
2060,-738127680.0
2061,-722525888.0
2062,-715249088.0
2063,-741345984.0
2064,-740826688.0
2065,-714524672.0
2066,-703638848.0
2067,-711793600.0
2068,-719007168.0
2069,-748057920.0
2070,-721784000.0
2071,-698366144.0
2072,-713891776.0
2073,-715690368.0
2074,-717744256.0
2075,-761876608.0
2076,-758560896.0
2077,-727723584.0
2078,-715194048.0
2079,-717420608.0
2080,-711188416.0
2081,-702832960.0
2082,-704307328.0
2083,-714945280.0
2084,-708944896.0
2085,-708216320.0
2086,-698157632.0
2087,-704448704.0
2088,-706348864.0
2089,-730379328.0
2090,-756904064.0
2091,-754190784.0
2092,-728892160.0
2093,-732730560.0
2094,-738152576.0
2095,-742706752.0
2096,-738282752.0
2097,-731087680.0
2098,-724212928.0
2099,-716355200.0
2100,-719235008.0
2101,-702518464.0
2102,-718959104.0
2103,-775857408.0
2104,-772495552.0
2105,-731559680.0
2106,-744665024.0
2107,-722093696.0
2108,-712832960.0
2109,-725115968.0
2110,-737025856.0
2111,-734061056.0
2112,-719011776.0
2113,-715863680.0
2114,-719215040.0
2115,-701117760.0
2116,-712401408.0
2117,-707771584.0
2118,-718333376.0
2119,-718736704.0
2120,-699634752.0
2121,-724587968.0
2122,-709550784.0
2123,-732866048.0
2124,-715986752.0
2125,-745979072.0
2126,-771531584.0
2127,-770224384.0
2128,-757141952.0
2129,-780019648.0
2130,-764974016.0
2131,-753814464.0
2132,-787560192.0
2133,-768244800.0
2134,-793558208.0
2135,-750165760.0
2136,-922159296.0
2137,-921047616.0
2138,-786168704.0
2139,-764604224.0
2140,-786443264.0
2141,-858123072.0
2142,-934248320.0
2143,-858786240.0
2144,-858316800.0
2145,-796489152.0
2146,-790991424.0
2147,-727061888.0
2148,-749721984.0
2149,-734528640.0
2150,-740862336.0
2151,-739832000.0
2152,-721850752.0
2153,-777514816.0
2154,-761896128.0
2155,-740063104.0
2156,-732737536.0
2157,-741204160.0
2158,-745565376.0
2159,-760549824.0
2160,-746731392.0
2161,-739635264.0
2162,-772771968.0
2163,-945484288.0
2164,-852643456.0
2165,-765249536.0
2166,-764481920.0
2167,-732204608.0
2168,-716647168.0
2169,-753460672.0
2170,-785030848.0
2171,-874326080.0
2172,-930458304.0
2173,-812761472.0
2174,-777968960.0
2175,-759808768.0
2176,-759354176.0
2177,-773321088.0
2178,-780174976.0
2179,-759890496.0
2180,-743719808.0
2181,-757727808.0
2182,-778479872.0
2183,-769756224.0
2184,-807151488.0
2185,-800050624.0
2186,-752695424.0
2187,-785219520.0
2188,-800439936.0
2189,-822214272.0
2190,-875097408.0
2191,-863440128.0
2192,-826670784.0
2193,-747910656.0
2194,-757331456.0
2195,-726803072.0
2196,-727650560.0
2197,-725881664.0
2198,-746345664.0
2199,-720543680.0
2200,-762312384.0
2201,-751826944.0
2202,-730054400.0
2203,-724662400.0
2204,-759610624.0
2205,-779176640.0
2206,-782850944.0
2207,-734861312.0
2208,-723749248.0
2209,-723987008.0
2210,-766945152.0
2211,-778511104.0
2212,-740533504.0
2213,-724194240.0
2214,-725277504.0
2215,-754662656.0
2216,-756231424.0
2217,-710062528.0
2218,-712882496.0
2219,-700612032.0
2220,-707433280.0
2221,-715289024.0
2222,-753219840.0
2223,-725004544.0
2224,-714847744.0
2225,-717093120.0
2226,-719235904.0
2227,-716334848.0
2228,-717890880.0
2229,-735214464.0
2230,-741571776.0
2231,-736019584.0
2232,-742687040.0
2233,-731940544.0
2234,-732058944.0
2235,-753927360.0
2236,-813017152.0
2237,-804022400.0
2238,-750098432.0
2239,-743766912.0
2240,-859522240.0
2241,-877842560.0
2242,-841647040.0
2243,-856558912.0
2244,-801047040.0
2245,-759039808.0
2246,-766504704.0
2247,-769062592.0
2248,-726494080.0
2249,-714946176.0
2250,-710917696.0
2251,-719090624.0
2252,-723359104.0
2253,-738001792.0
2254,-708150784.0
2255,-726091904.0
2256,-745464640.0
2257,-727027584.0
2258,-713593024.0
2259,-721303040.0
2260,-745760384.0
2261,-734063296.0
2262,-741590848.0
2263,-734804672.0
2264,-738683328.0
2265,-744166400.0
2266,-734204480.0
2267,-734780160.0
2268,-718752960.0
2269,-747473856.0
2270,-771388160.0
2271,-788222720.0
2272,-771245824.0
2273,-727442752.0
2274,-753934400.0
2275,-789295808.0
2276,-784309504.0
2277,-768181248.0
2278,-743527616.0
2279,-769099328.0
2280,-813402176.0
2281,-781969408.0
2282,-745159360.0
2283,-887121856.0
2284,-815061760.0
2285,-802096768.0
2286,-783747584.0
2287,-801534336.0
2288,-746115968.0
2289,-758759168.0
2290,-745373312.0
2291,-760289600.0
2292,-750361408.0
2293,-729814528.0
2294,-760413504.0
2295,-817725312.0
2296,-827294400.0
2297,-793422912.0
2298,-743277632.0
2299,-720437888.0
2300,-746757760.0
2301,-735894848.0
2302,-715807360.0
2303,-731649408.0
2304,-728946112.0
2305,-743885440.0
2306,-768322176.0
2307,-732283840.0
2308,-720284224.0
2309,-717939904.0
2310,-727064192.0
2311,-738748352.0
2312,-779816832.0
2313,-912396992.0
2314,-812308800.0
2315,-775657920.0
2316,-848076928.0
2317,-846420544.0
2318,-730367488.0
2319,-757866240.0
2320,-766592256.0
2321,-784529024.0
2322,-747969280.0
2323,-726352448.0
2324,-742813568.0
2325,-736091136.0
2326,-721831424.0
2327,-724008192.0
2328,-704079488.0
2329,-711925056.0
2330,-730128000.0
2331,-743156544.0
2332,-759334080.0
2333,-714663680.0
2334,-729788864.0
2335,-771613312.0
2336,-751285632.0
2337,-735271360.0
2338,-706484352.0
2339,-738034048.0
2340,-747828352.0
2341,-753763776.0
2342,-712631488.0
2343,-731240896.0
2344,-749220288.0
2345,-751409728.0
2346,-725875456.0
2347,-716181696.0
2348,-691820352.0
2349,-720906432.0
2350,-714623040.0
2351,-726518784.0
2352,-728273280.0
2353,-710056512.0
2354,-720000832.0
2355,-706985920.0
2356,-709410816.0
2357,-707876736.0
2358,-716610560.0
2359,-711755328.0
2360,-717418880.0
2361,-709492864.0
2362,-707253120.0
2363,-701493952.0
2364,-714961920.0
2365,-704199040.0
2366,-706643520.0
2367,-709014976.0
2368,-699156352.0
2369,-728402112.0
2370,-742245504.0
2371,-765884032.0
2372,-776244544.0
2373,-717199488.0
2374,-727932608.0
2375,-779287488.0
2376,-786386624.0
2377,-762526656.0
2378,-715304320.0
2379,-722490688.0
2380,-730462912.0
2381,-769937408.0
2382,-759145152.0
2383,-723130240.0
2384,-713597504.0
2385,-708092544.0
2386,-759301440.0
2387,-774471296.0
2388,-750226624.0
2389,-733794560.0
2390,-715209984.0
2391,-759480128.0
2392,-778364352.0
2393,-722717824.0
2394,-723360960.0
2395,-716217088.0
2396,-719102592.0
2397,-742216320.0
2398,-727134208.0
2399,-742856192.0
2400,-924573312.0
2401,-862145024.0
2402,-764973120.0
2403,-756678272.0
2404,-761742848.0
2405,-740231552.0
2406,-766088704.0
2407,-843387072.0
2408,-867370048.0
2409,-777457536.0
2410,-765089472.0
2411,-744573568.0
2412,-737019520.0
2413,-725826496.0
2414,-704126208.0
2415,-708224000.0
2416,-720655616.0
2417,-730984320.0
2418,-719926528.0
2419,-711907712.0
2420,-713023424.0
2421,-769840128.0
2422,-819513856.0
2423,-861191424.0
2424,-770072640.0
2425,-744486080.0
2426,-783098816.0
2427,-761883456.0
2428,-744773696.0
2429,-813422976.0
2430,-822297408.0
2431,-784382976.0
2432,-724201792.0
2433,-711323712.0
2434,-719447104.0
2435,-739414784.0
2436,-745000128.0
2437,-749867712.0
2438,-741670080.0
2439,-715610304.0
2440,-775627136.0
2441,-774330176.0
2442,-750057344.0
2443,-765179776.0
2444,-769980224.0
2445,-742623040.0
2446,-772828032.0
2447,-759247808.0
2448,-775269568.0
2449,-848094400.0
2450,-755293184.0
2451,-729481984.0
2452,-724647488.0
2453,-707661568.0
2454,-699517760.0
2455,-695846784.0
2456,-703594944.0
2457,-703665664.0
2458,-697041664.0
2459,-703789952.0
2460,-709572672.0
2461,-723327936.0
2462,-796297600.0
2463,-802687808.0
2464,-732217600.0
2465,-797251328.0
2466,-875287616.0
2467,-767668288.0
2468,-724893632.0
2469,-794059968.0
2470,-813541312.0
2471,-756742016.0
2472,-756170560.0
2473,-787728512.0
2474,-740243200.0
2475,-705855744.0
2476,-736791488.0
2477,-714749120.0
2478,-717916544.0
2479,-740025472.0
2480,-735734400.0
2481,-744890880.0
2482,-735607872.0
2483,-715809920.0
2484,-719385216.0
2485,-753636480.0
2486,-755281664.0
2487,-744623488.0
2488,-718198272.0
2489,-699534528.0
2490,-712919488.0
2491,-729790784.0
2492,-760249600.0
2493,-756548800.0
2494,-725712320.0
2495,-715771456.0
2496,-742452416.0
2497,-756148736.0
2498,-730379392.0
2499,-708052992.0
2500,-698226496.0
2501,-716683392.0
2502,-739806464.0
2503,-745390272.0
2504,-704197824.0
2505,-714862336.0
2506,-759056576.0
2507,-760314432.0
2508,-725404992.0
2509,-714535680.0
2510,-713281344.0
2511,-720805056.0
2512,-734926336.0
2513,-748816000.0
2514,-701695040.0
2515,-745185152.0
2516,-724496384.0
2517,-715759424.0
2518,-727593728.0
2519,-706388864.0
2520,-700539904.0
2521,-696922752.0
2522,-698982848.0
2523,-707528640.0
2524,-716904576.0
2525,-723506368.0
2526,-720064704.0
2527,-715107136.0
2528,-714106944.0
2529,-727894912.0
2530,-712771520.0
2531,-710304448.0
2532,-711808512.0
2533,-712275520.0
2534,-710454400.0
2535,-711354240.0
2536,-699901248.0
2537,-699214848.0
2538,-699317376.0
2539,-694067776.0
2540,-695850432.0
2541,-708464064.0
2542,-716349632.0
2543,-725492736.0
2544,-704376576.0
2545,-712123712.0
2546,-704310336.0
2547,-724277696.0
2548,-725747456.0
2549,-713518912.0
2550,-766190208.0
2551,-773222976.0
2552,-780486080.0
2553,-792257408.0
2554,-763377792.0
2555,-753659392.0
2556,-769812864.0
2557,-748372096.0
2558,-751737152.0
2559,-748282880.0
2560,-784559040.0
2561,-741311808.0
2562,-736479040.0
2563,-775682816.0
2564,-791196992.0
2565,-815992512.0
2566,-734199616.0
2567,-753225536.0
2568,-745431424.0
2569,-838086720.0
2570,-809768768.0
2571,-866963776.0
2572,-896521216.0
2573,-831871232.0
2574,-786474304.0
2575,-750886464.0
2576,-735911360.0
2577,-790536448.0
2578,-847084352.0
2579,-873377920.0
2580,-738685568.0
2581,-748885888.0
2582,-731859136.0
2583,-706865088.0
2584,-722901568.0
2585,-753806080.0
2586,-728163968.0
2587,-725894080.0
2588,-721193664.0
2589,-731881152.0
2590,-765593408.0
2591,-779046656.0
2592,-797306688.0
2593,-816681408.0
2594,-900757376.0
2595,-808765568.0
2596,-771842112.0
2597,-745994560.0
2598,-758294336.0
2599,-764781440.0
2600,-702016832.0
2601,-741813120.0
2602,-776556352.0
2603,-734280576.0
2604,-744240192.0
2605,-752231616.0
2606,-763692928.0
2607,-768667776.0
2608,-775026048.0
2609,-729280256.0
2610,-776296576.0
2611,-816198976.0
2612,-765947520.0
2613,-724697024.0
2614,-742135296.0
2615,-790757440.0
2616,-748367040.0
2617,-717773120.0
2618,-753403520.0
2619,-769857216.0
2620,-751632192.0
2621,-761137984.0
2622,-759163328.0
2623,-722571776.0
2624,-748903168.0
2625,-757160512.0
2626,-770857152.0
2627,-751028224.0
2628,-718154432.0
2629,-768398336.0
2630,-784720192.0
2631,-768857920.0
2632,-740914752.0
2633,-721226304.0
2634,-720470400.0
2635,-769032640.0
2636,-761762176.0
2637,-745850752.0
2638,-729842432.0
2639,-733359680.0
2640,-781500480.0
2641,-814439744.0
2642,-759072512.0
2643,-711490880.0
2644,-703285568.0
2645,-742597632.0
2646,-763156928.0
2647,-746692160.0
2648,-725429504.0
2649,-722047040.0
2650,-770918912.0
2651,-779344640.0
2652,-740267072.0
2653,-714951552.0
2654,-706246400.0
2655,-742743232.0
2656,-778736320.0
2657,-747300736.0
2658,-713218112.0
2659,-750465408.0
2660,-773085376.0
2661,-731629760.0
2662,-732357376.0
2663,-721365248.0
2664,-710131264.0
2665,-748275200.0
2666,-744641344.0
2667,-725654400.0
2668,-715349184.0
2669,-705802560.0
2670,-723145472.0
2671,-720356096.0
2672,-720610496.0
2673,-721721664.0
2674,-719996992.0
2675,-704529024.0
2676,-702473216.0
2677,-733417600.0
2678,-735873792.0
2679,-726525824.0
2680,-716710848.0
2681,-725567040.0
2682,-731602624.0
2683,-811783360.0
2684,-841149824.0
2685,-765784512.0
2686,-760012032.0
2687,-766832192.0
2688,-719665984.0
2689,-720901696.0
2690,-706268288.0
2691,-696078784.0
2692,-720527872.0
2693,-718254400.0
2694,-780364672.0
2695,-872863104.0
2696,-753487552.0
2697,-795190080.0
2698,-805515200.0
2699,-752634432.0
2700,-722822336.0
2701,-788426304.0
2702,-830238336.0
2703,-743771456.0
2704,-743820608.0
2705,-823439936.0
2706,-770706432.0
2707,-736350464.0
2708,-712866816.0
2709,-725427840.0
2710,-721707072.0
2711,-715399680.0
2712,-725855616.0
2713,-732609792.0
2714,-740447808.0
2715,-779228800.0
2716,-763774848.0
2717,-738732608.0
2718,-714419584.0
2719,-748858560.0
2720,-779610240.0
2721,-770961152.0
2722,-809272064.0
2723,-744995776.0
2724,-775632896.0
2725,-768647104.0
2726,-752713216.0
2727,-737487360.0
2728,-732759104.0
2729,-734457472.0
2730,-754316672.0
2731,-745830080.0
2732,-738200320.0
2733,-703634752.0
2734,-711927168.0
2735,-708242368.0
2736,-721652800.0
2737,-744896384.0
2738,-732045760.0
2739,-716084096.0
2740,-723518336.0
2741,-749036480.0
2742,-768222848.0
2743,-746780032.0
2744,-727235328.0
2745,-717925824.0
2746,-742628608.0
2747,-778393792.0
2748,-782984832.0
2749,-751861376.0
2750,-781315776.0
2751,-772597568.0
2752,-782777600.0
2753,-734727104.0
2754,-709054912.0
2755,-707813120.0
2756,-756087872.0
2757,-755101248.0
2758,-742576896.0
2759,-753841856.0
2760,-728146816.0
2761,-743179968.0
2762,-784071616.0
2763,-731445248.0
2764,-735306624.0
2765,-731388544.0
2766,-778225984.0
2767,-766159360.0
2768,-755358336.0
2769,-739959168.0
2770,-822607296.0
2771,-756411328.0
2772,-770921536.0
2773,-777070528.0
2774,-870086400.0
2775,-809277120.0
2776,-779803136.0
2777,-844397696.0
2778,-859882944.0
2779,-747212800.0
2780,-759545920.0
2781,-738026688.0
2782,-769316672.0
2783,-723080832.0
2784,-703739200.0
2785,-789541248.0
2786,-817649088.0
2787,-808279296.0
2788,-815629760.0
2789,-734697024.0
2790,-739309888.0
2791,-745756928.0
2792,-753043776.0
2793,-738875328.0
2794,-737162944.0
2795,-732108160.0
2796,-781654016.0
2797,-758879296.0
2798,-738100032.0
2799,-742744640.0
2800,-709715968.0
2801,-699715072.0
2802,-699999296.0
2803,-710004544.0
2804,-733591616.0
2805,-761496256.0
2806,-724691712.0
2807,-715197248.0
2808,-748059328.0
2809,-801483904.0
2810,-752274624.0
2811,-714945920.0
2812,-701521344.0
2813,-734302912.0
2814,-766818432.0
2815,-736297536.0
2816,-720107456.0
2817,-785105920.0
2818,-776928064.0
2819,-757932864.0
2820,-732532352.0
2821,-720039040.0
2822,-737819264.0
2823,-759816960.0
2824,-764608448.0
2825,-732786816.0
2826,-769811648.0
2827,-789958912.0
2828,-758531264.0
2829,-703954432.0
2830,-774433600.0
2831,-818693888.0
2832,-777867072.0
2833,-882602816.0
2834,-878178752.0
2835,-776061056.0
2836,-739411392.0
2837,-719619520.0
2838,-719432320.0
2839,-709982208.0
2840,-722790400.0
2841,-712806336.0
2842,-749216512.0
2843,-803582080.0
2844,-860553856.0
2845,-803735424.0
2846,-740687232.0
2847,-782376320.0
2848,-803164608.0
2849,-765436480.0
2850,-773728128.0
2851,-753017408.0
2852,-771041344.0
2853,-742945984.0
2854,-716225856.0
2855,-745868160.0
2856,-745815680.0
2857,-705091840.0
2858,-707732800.0
2859,-702974976.0
2860,-709687552.0
2861,-715233216.0
2862,-711020224.0
2863,-702185536.0
2864,-724691008.0
2865,-725577664.0
2866,-728837376.0
2867,-727020288.0
2868,-714955008.0
2869,-736050176.0
2870,-711999680.0
2871,-705912960.0
2872,-720512640.0
2873,-721070784.0
2874,-705305536.0
2875,-704554624.0
2876,-720363456.0
2877,-729964160.0
2878,-713077696.0
2879,-728469376.0
2880,-767445120.0
2881,-794851520.0
2882,-812935232.0
2883,-741613248.0
2884,-739027584.0
2885,-788569920.0
2886,-848673920.0
2887,-858526464.0
2888,-707549696.0
2889,-732897152.0
2890,-717902656.0
2891,-751209408.0
2892,-821906240.0
