,elbo
1360,-1177396352.0
1361,-1181215104.0
1362,-1181253376.0
1363,-1185453312.0
1364,-1183155840.0
1365,-1180533504.0
1366,-1182470016.0
1367,-1187694336.0
1368,-1185252096.0
1369,-1184568064.0
1370,-1179669760.0
1371,-1178738432.0
1372,-1180868864.0
1373,-1179280512.0
1374,-1182135040.0
1375,-1178514816.0
1376,-1180953216.0
1377,-1180273920.0
1378,-1180282752.0
1379,-1180923520.0
1380,-1181417088.0
1381,-1178100736.0
1382,-1183965184.0
1383,-1178525568.0
1384,-1182433280.0
1385,-1179490816.0
1386,-1183249536.0
1387,-1184730240.0
1388,-1178508672.0
1389,-1180378880.0
1390,-1177660928.0
1391,-1178991488.0
1392,-1178468480.0
1393,-1180758912.0
1394,-1181701760.0
1395,-1180602240.0
1396,-1174014080.0
1397,-1175871232.0
1398,-1179779968.0
1399,-1187377280.0
1400,-1177156096.0
1401,-1176557952.0
1402,-1175873664.0
1403,-1175809664.0
1404,-1177730432.0
1405,-1177043072.0
1406,-1176560000.0
1407,-1176995584.0
1408,-1183791488.0
1409,-1176018176.0
1410,-1176317312.0
1411,-1176646272.0
1412,-1175054592.0
1413,-1174402432.0
1414,-1178177024.0
1415,-1178742016.0
1416,-1179035264.0
1417,-1174679424.0
1418,-1174069248.0
1419,-1181261824.0
1420,-1174801408.0
1421,-1176188288.0
1422,-1177187328.0
1423,-1177072640.0
1424,-1173083264.0
1425,-1179233536.0
1426,-1174765056.0
1427,-1174743680.0
1428,-1182056448.0
1429,-1178279552.0
1430,-1176690688.0
1431,-1175278080.0
1432,-1174639744.0
1433,-1175268480.0
1434,-1172381952.0
1435,-1181259392.0
1436,-1170338048.0
1437,-1183176064.0
1438,-1175915264.0
1439,-1180838272.0
1440,-1182451712.0
1441,-1174751104.0
1442,-1175582464.0
1443,-1173265408.0
1444,-1176044032.0
1445,-1170411136.0
1446,-1174306560.0
1447,-1170597248.0
1448,-1176928128.0
1449,-1171236992.0
1450,-1173636864.0
1451,-1172555648.0
1452,-1173403520.0
1453,-1183944576.0
1454,-1171963520.0
1455,-1173049984.0
1456,-1166148992.0
1457,-1169276928.0
1458,-1185196288.0
1459,-1177264896.0
1460,-1168095360.0
1461,-1171346432.0
1462,-1171972608.0
1463,-1165388416.0
1464,-1168282880.0
1465,-1167421824.0
1466,-1166692864.0
1467,-1166850176.0
1468,-1169134336.0
1469,-1167759360.0
1470,-1169170688.0
1471,-1167404032.0
1472,-1169502336.0
1473,-1167813504.0
1474,-1169237120.0
1475,-1167082624.0
1476,-1168772224.0
1477,-1168501120.0
1478,-1171088256.0
1479,-1166859776.0
1480,-1170105472.0
1481,-1164696320.0
1482,-1177994880.0
1483,-1166202880.0
1484,-1166189440.0
1485,-1162897664.0
1486,-1166467840.0
1487,-1168344192.0
1488,-1169161984.0
1489,-1162151168.0
1490,-1166323968.0
1491,-1168626560.0
1492,-1166801664.0
1493,-1171684224.0
1494,-1164753408.0
1495,-1168628992.0
1496,-1163057408.0
1497,-1166587264.0
1498,-1166369792.0
1499,-1163784320.0
1500,-1167780480.0
1501,-1164514048.0
1502,-1167048448.0
1503,-1163383040.0
1504,-1165126784.0
1505,-1163552256.0
1506,-1165218688.0
1507,-1162336896.0
1508,-1163089664.0
1509,-1165475456.0
1510,-1162556928.0
1511,-1162091008.0
1512,-1162280320.0
1513,-1160841984.0
1514,-1161846784.0
1515,-1168568320.0
1516,-1165026688.0
1517,-1161470464.0
1518,-1159231616.0
1519,-1164595584.0
1520,-1164019584.0
1521,-1162386304.0
1522,-1160500608.0
1523,-1159978368.0
1524,-1159139456.0
1525,-1161477504.0
1526,-1160957184.0
1527,-1160209024.0
1528,-1160042368.0
1529,-1162709632.0
1530,-1165617024.0
1531,-1159823360.0
1532,-1155937536.0
1533,-1162860800.0
1534,-1155296640.0
1535,-1158492160.0
1536,-1158119552.0
1537,-1158340864.0
1538,-1156995200.0
1539,-1166079616.0
1540,-1158203904.0
1541,-1161399808.0
1542,-1156324992.0
1543,-1155270784.0
1544,-1158583680.0
1545,-1156473984.0
1546,-1160889344.0
1547,-1158094592.0
1548,-1161076224.0
1549,-1154817536.0
1550,-1153328768.0
1551,-1158298112.0
1552,-1157439488.0
1553,-1155179776.0
1554,-1154627456.0
1555,-1157519360.0
1556,-1155613952.0
1557,-1153204352.0
1558,-1154057216.0
1559,-1152586496.0
1560,-1152899072.0
1561,-1153473664.0
1562,-1154209280.0
1563,-1155135744.0
1564,-1154022912.0
1565,-1158009472.0
1566,-1154793856.0
1567,-1156634240.0
1568,-1153267200.0
1569,-1153627904.0
1570,-1150103552.0
1571,-1153765504.0
1572,-1151292672.0
1573,-1152894976.0
1574,-1149979136.0
1575,-1152448768.0
1576,-1151038464.0
1577,-1149474816.0
1578,-1150915328.0
1579,-1149715712.0
1580,-1152318976.0
1581,-1150857984.0
1582,-1151613440.0
1583,-1150156288.0
1584,-1148852096.0
1585,-1147117184.0
1586,-1147621632.0
1587,-1146561792.0
1588,-1151272704.0
1589,-1147699456.0
1590,-1147192064.0
1591,-1150085376.0
1592,-1146244992.0
1593,-1143365632.0
1594,-1146284416.0
1595,-1149259776.0
1596,-1149615232.0
1597,-1145863040.0
1598,-1147943680.0
1599,-1145518848.0
1600,-1153971584.0
1601,-1148011520.0
1602,-1158375552.0
1603,-1145832832.0
1604,-1148045440.0
1605,-1144559616.0
1606,-1143330816.0
1607,-1148716416.0
1608,-1148750336.0
1609,-1143543168.0
1610,-1143606784.0
1611,-1143465856.0
1612,-1144949504.0
1613,-1142576896.0
1614,-1145911552.0
1615,-1138462592.0
1616,-1139342720.0
1617,-1140813824.0
1618,-1145634176.0
1619,-1142523904.0
1620,-1139627648.0
1621,-1141703680.0
1622,-1140414592.0
1623,-1144016512.0
1624,-1142895872.0
1625,-1138215168.0
1626,-1143192448.0
1627,-1138815488.0
1628,-1141782912.0
1629,-1139661440.0
1630,-1137181440.0
1631,-1141379200.0
1632,-1139860480.0
1633,-1134962176.0
1634,-1135470720.0
1635,-1137069440.0
1636,-1136420608.0
1637,-1134364928.0
1638,-1132479872.0
1639,-1132422400.0
1640,-1134949120.0
1641,-1134837888.0
1642,-1132617472.0
1643,-1134449536.0
1644,-1131460480.0
1645,-1131921152.0
1646,-1134348800.0
1647,-1134758144.0
1648,-1134462720.0
1649,-1133618048.0
1650,-1135228672.0
1651,-1132007040.0
1652,-1131958912.0
1653,-1131188864.0
1654,-1136028544.0
1655,-1134393856.0
1656,-1133518080.0
1657,-1132118656.0
1658,-1131766656.0
1659,-1132772864.0
1660,-1133413248.0
1661,-1126297472.0
1662,-1127385216.0
1663,-1127594240.0
1664,-1130555904.0
1665,-1133059200.0
1666,-1125896192.0
1667,-1125986176.0
1668,-1127686912.0
1669,-1127346432.0
1670,-1127268224.0
1671,-1123680640.0
1672,-1127405440.0
1673,-1125931392.0
1674,-1123534208.0
1675,-1122862848.0
1676,-1124871040.0
1677,-1126752768.0
1678,-1125267968.0
1679,-1124528640.0
1680,-1125496832.0
1681,-1123591552.0
1682,-1124956032.0
1683,-1124609408.0
1684,-1124465536.0
1685,-1118592768.0
1686,-1124982016.0
1687,-1120787584.0
1688,-1121500928.0
1689,-1124727040.0
1690,-1120772480.0
1691,-1122344064.0
1692,-1119803392.0
1693,-1118359168.0
1694,-1122334720.0
1695,-1119579264.0
1696,-1120463104.0
1697,-1119629184.0
1698,-1115274496.0
1699,-1118890880.0
1700,-1119988736.0
1701,-1120166272.0
1702,-1117719168.0
1703,-1118909312.0
1704,-1118933376.0
1705,-1114436480.0
1706,-1116577920.0
1707,-1117289344.0
1708,-1116104320.0
1709,-1114861440.0
1710,-1113361408.0
1711,-1114542080.0
1712,-1116556416.0
1713,-1112045952.0
1714,-1115383680.0
1715,-1113649280.0
1716,-1114993536.0
1717,-1113128832.0
1718,-1110902912.0
1719,-1110800128.0
1720,-1110093440.0
1721,-1110596480.0
1722,-1108702592.0
1723,-1110647808.0
1724,-1111521920.0
1725,-1108046080.0
1726,-1107401728.0
1727,-1107136896.0
1728,-1111276416.0
1729,-1105920768.0
1730,-1112932352.0
1731,-1108813312.0
1732,-1108572672.0
1733,-1105024256.0
1734,-1105762688.0
1735,-1104248192.0
1736,-1107303552.0
1737,-1104032896.0
1738,-1103544192.0
1739,-1102685824.0
1740,-1104588928.0
1741,-1107943936.0
1742,-1106102528.0
1743,-1105168640.0
1744,-1103406720.0
1745,-1102600320.0
1746,-1109793536.0
1747,-1106423424.0
1748,-1103443968.0
1749,-1110107136.0
1750,-1107150976.0
1751,-1104200320.0
1752,-1100351488.0
1753,-1099224832.0
1754,-1100008320.0
1755,-1103908992.0
1756,-1102031232.0
1757,-1097796864.0
1758,-1101200000.0
1759,-1096830592.0
1760,-1097917568.0
1761,-1099076352.0
1762,-1094414464.0
1763,-1099735680.0
1764,-1099488896.0
1765,-1095851520.0
1766,-1095390848.0
1767,-1094729984.0
1768,-1097849216.0
1769,-1097416448.0
1770,-1096041216.0
1771,-1092786304.0
1772,-1090972928.0
1773,-1095309312.0
1774,-1096156160.0
1775,-1096360064.0
1776,-1095142016.0
1777,-1092037376.0
1778,-1093154560.0
1779,-1097554432.0
1780,-1090989312.0
1781,-1091846528.0
1782,-1091906944.0
1783,-1090290944.0
1784,-1091873536.0
1785,-1093826432.0
1786,-1091383680.0
1787,-1092736000.0
1788,-1091607936.0
1789,-1091457152.0
1790,-1088652160.0
1791,-1087762048.0
1792,-1088458880.0
1793,-1092005248.0
1794,-1085749760.0
1795,-1085353088.0
1796,-1089582976.0
1797,-1088205696.0
1798,-1085319680.0
1799,-1085335552.0
1800,-1084378368.0
1801,-1086825984.0
1802,-1085862656.0
1803,-1084059392.0
1804,-1089888640.0
1805,-1084912640.0
1806,-1086371840.0
1807,-1085105664.0
1808,-1083025792.0
1809,-1085775744.0
1810,-1081180288.0
1811,-1081170304.0
1812,-1085108096.0
1813,-1080366592.0
1814,-1081257984.0
1815,-1083773568.0
1816,-1085197056.0
1817,-1081535360.0
1818,-1083683840.0
1819,-1077483776.0
1820,-1080867072.0
1821,-1079624704.0
1822,-1081061632.0
1823,-1077587200.0
1824,-1080279552.0
1825,-1078861568.0
1826,-1075436416.0
1827,-1076494976.0
1828,-1080742528.0
1829,-1076877184.0
1830,-1074336512.0
1831,-1078925056.0
1832,-1080295936.0
1833,-1077939840.0
1834,-1072701632.0
1835,-1074701312.0
1836,-1076290176.0
1837,-1074399872.0
1838,-1072085056.0
1839,-1076465152.0
1840,-1074300288.0
1841,-1070960768.0
1842,-1079198720.0
1843,-1071815104.0
1844,-1070686976.0
1845,-1072600064.0
1846,-1074196736.0
1847,-1070532096.0
1848,-1070411328.0
1849,-1071191104.0
1850,-1069228992.0
1851,-1067718528.0
1852,-1072016896.0
1853,-1067058752.0
1854,-1066725248.0
1855,-1066361984.0
1856,-1068622976.0
1857,-1070192640.0
1858,-1066020096.0
1859,-1070132096.0
1860,-1064529344.0
1861,-1065561216.0
1862,-1067166592.0
1863,-1063746624.0
1864,-1063644608.0
1865,-1070353792.0
1866,-1063089088.0
1867,-1062644416.0
1868,-1067189504.0
1869,-1064324032.0
1870,-1062996224.0
1871,-1062420672.0
1872,-1063863232.0
1873,-1063542080.0
1874,-1063059200.0
1875,-1059537856.0
1876,-1063477120.0
1877,-1060841024.0
1878,-1060723776.0
1879,-1059454592.0
1880,-1061625216.0
1881,-1058726912.0
1882,-1060018240.0
1883,-1056791680.0
1884,-1060312960.0
1885,-1058519488.0
1886,-1058106496.0
1887,-1057164352.0
1888,-1054715840.0
1889,-1058020096.0
1890,-1058055296.0
1891,-1056815232.0
1892,-1054611840.0
1893,-1057679488.0
1894,-1058693632.0
1895,-1054906688.0
1896,-1056879296.0
1897,-1056451200.0
1898,-1060076608.0
1899,-1052086016.0
1900,-1052892352.0
1901,-1054009984.0
1902,-1055172928.0
1903,-1050279552.0
1904,-1052300480.0
1905,-1050545280.0
1906,-1054529920.0
1907,-1053066496.0
1908,-1050314496.0
1909,-1050708224.0
1910,-1051363008.0
1911,-1053644992.0
1912,-1049675008.0
1913,-1054297728.0
1914,-1050347392.0
1915,-1046220672.0
1916,-1049250560.0
1917,-1052516032.0
1918,-1049870144.0
1919,-1048343936.0
1920,-1051154432.0
1921,-1049839488.0
1922,-1048853632.0
1923,-1047267904.0
1924,-1047459008.0
1925,-1043497344.0
1926,-1046904128.0
1927,-1043500672.0
1928,-1045432960.0
1929,-1046640896.0
1930,-1046167616.0
1931,-1043908352.0
1932,-1043277568.0
1933,-1043616768.0
1934,-1043128896.0
1935,-1045247488.0
1936,-1042243008.0
1937,-1042917184.0
1938,-1043360384.0
1939,-1042609088.0
1940,-1042221440.0
1941,-1041041792.0
1942,-1043296960.0
1943,-1040742400.0
1944,-1044754368.0
1945,-1041030208.0
1946,-1039450752.0
1947,-1037121728.0
1948,-1040243904.0
1949,-1039214400.0
1950,-1039239232.0
1951,-1039671360.0
1952,-1038921344.0
1953,-1036696832.0
1954,-1036361920.0
1955,-1036146112.0
1956,-1040236288.0
1957,-1035286784.0
1958,-1036889024.0
1959,-1034593152.0
1960,-1035549824.0
1961,-1034732096.0
1962,-1035511168.0
1963,-1032155584.0
1964,-1036427008.0
1965,-1038591552.0
1966,-1033652352.0
1967,-1035779712.0
1968,-1034862528.0
1969,-1033369152.0
1970,-1032394304.0
1971,-1032002560.0
1972,-1033612032.0
1973,-1033122176.0
1974,-1030738752.0
1975,-1029290112.0
1976,-1033423040.0
1977,-1032328576.0
1978,-1030528128.0
1979,-1030646592.0
1980,-1030600768.0
1981,-1029986624.0
1982,-1029081792.0
1983,-1027672768.0
1984,-1029468800.0
1985,-1029248896.0
1986,-1027480320.0
1987,-1029364416.0
1988,-1029459008.0
1989,-1029391168.0
1990,-1026655232.0
1991,-1030760320.0
1992,-1026215488.0
1993,-1029118080.0
1994,-1030032128.0
1995,-1027951104.0
1996,-1026735616.0
1997,-1025321856.0
1998,-1026274752.0
1999,-1026874816.0
2000,-1025623680.0
2001,-1024573568.0
2002,-1024763648.0
2003,-1027242560.0
2004,-1025769728.0
2005,-1023414784.0
2006,-1022424640.0
2007,-1022834688.0
2008,-1022257920.0
2009,-1020800256.0
2010,-1024946752.0
2011,-1023153344.0
2012,-1023872384.0
2013,-1020908736.0
2014,-1021241536.0
2015,-1023712320.0
2016,-1018907584.0
2017,-1020137024.0
2018,-1022565952.0
2019,-1021408256.0
2020,-1019875584.0
2021,-1020430208.0
2022,-1017850304.0
2023,-1017410048.0
2024,-1019638080.0
2025,-1021051840.0
2026,-1020538880.0
2027,-1020788352.0
2028,-1018110400.0
2029,-1017634752.0
2030,-1020011200.0
2031,-1018425152.0
2032,-1017046016.0
2033,-1016244352.0
2034,-1016890624.0
2035,-1016188032.0
2036,-1017382016.0
2037,-1015655168.0
2038,-1016397184.0
2039,-1016466112.0
2040,-1019985088.0
2041,-1017573696.0
2042,-1014561856.0
2043,-1016557120.0
2044,-1015616384.0
2045,-1015504896.0
2046,-1013638336.0
2047,-1013770496.0
2048,-1013911424.0
2049,-1011550016.0
2050,-1014369344.0
2051,-1012104512.0
2052,-1012144512.0
2053,-1009671552.0
2054,-1013303424.0
2055,-1013525504.0
2056,-1012453248.0
2057,-1012769984.0
2058,-1012514880.0
2059,-1012563712.0
2060,-1010264192.0
2061,-1010819456.0
2062,-1011441664.0
2063,-1009419328.0
2064,-1009527680.0
2065,-1010614848.0
2066,-1010061888.0
2067,-1009054656.0
2068,-1009727936.0
2069,-1011028160.0
2070,-1010450496.0
2071,-1007453888.0
2072,-1006862272.0
2073,-1009494336.0
2074,-1008668160.0
2075,-1008627328.0
2076,-1007406848.0
2077,-1009991552.0
2078,-1007096384.0
2079,-1008186304.0
2080,-1006690496.0
2081,-1009978880.0
2082,-1008398400.0
2083,-1008258816.0
2084,-1007994880.0
2085,-1007005504.0
2086,-1009962048.0
2087,-1006649472.0
2088,-1004391168.0
2089,-1005650368.0
2090,-1006960384.0
2091,-1006826112.0
2092,-1006291264.0
2093,-1004167104.0
2094,-1004470656.0
2095,-1006485120.0
2096,-1004371456.0
2097,-1004921408.0
2098,-1006616064.0
2099,-1005283968.0
2100,-1005798400.0
2101,-1004788608.0
2102,-1002735424.0
2103,-1002637632.0
2104,-1003818240.0
2105,-1004420800.0
2106,-1002614400.0
2107,-1004106048.0
2108,-1006256192.0
2109,-1001432256.0
2110,-1002039488.0
2111,-1005084992.0
2112,-1001657984.0
2113,-1003238464.0
2114,-1005579968.0
2115,-1003152192.0
2116,-1003399360.0
2117,-1000845440.0
2118,-1002652800.0
2119,-1004672512.0
2120,-1000532352.0
2121,-1001776064.0
2122,-1002288640.0
2123,-1000525824.0
2124,-999748032.0
2125,-1000070272.0
2126,-1001487936.0
2127,-1002196416.0
2128,-1001052928.0
2129,-1000142528.0
2130,-1001185728.0
2131,-999469568.0
2132,-1001059584.0
2133,-1001538880.0
2134,-1000337216.0
2135,-1000338048.0
2136,-1002262720.0
2137,-998383744.0
2138,-1000887872.0
2139,-998662720.0
2140,-1003761536.0
2141,-997135488.0
2142,-1000241536.0
2143,-998277440.0
2144,-998755264.0
2145,-996369536.0
2146,-999734336.0
2147,-999413632.0
2148,-999742464.0
2149,-995552000.0
2150,-998655232.0
2151,-1000664960.0
2152,-998520320.0
2153,-996152704.0
2154,-997256768.0
2155,-996511104.0
2156,-995093440.0
2157,-997006080.0
2158,-997046016.0
2159,-995791680.0
2160,-996537408.0
2161,-996654848.0
2162,-997498496.0
2163,-998715264.0
2164,-996609792.0
2165,-994994880.0
2166,-995886336.0
2167,-997083264.0
2168,-994414208.0
2169,-995702656.0
2170,-995583168.0
2171,-993700288.0
2172,-995096384.0
2173,-994000192.0
2174,-995131136.0
2175,-993926528.0
2176,-1001309056.0
2177,-993697792.0
2178,-993587904.0
2179,-995473536.0
2180,-996280320.0
2181,-994565056.0
2182,-992463168.0
2183,-996142464.0
2184,-995113216.0
2185,-992729216.0
2186,-993564224.0
2187,-993920832.0
2188,-992165696.0
2189,-992914752.0
2190,-992737792.0
2191,-992818240.0
2192,-993498368.0
2193,-993654784.0
2194,-992774912.0
2195,-993963072.0
2196,-993566336.0
2197,-995836032.0
2198,-990711232.0
2199,-992215616.0
2200,-989535744.0
2201,-997296256.0
2202,-993221184.0
2203,-992964992.0
2204,-991821696.0
2205,-991248832.0
2206,-990051968.0
2207,-990541440.0
2208,-989476672.0
2209,-992566144.0
2210,-990928832.0
2211,-989180352.0
2212,-991395264.0
2213,-990630208.0
2214,-988655040.0
2215,-988726720.0
2216,-992418112.0
2217,-990269888.0
2218,-990340544.0
2219,-989033280.0
2220,-989880576.0
2221,-989024384.0
2222,-988820032.0
2223,-990457216.0
2224,-988896896.0
2225,-989146880.0
2226,-991457216.0
2227,-989344960.0
2228,-987380864.0
2229,-990052416.0
2230,-990736768.0
2231,-988279936.0
2232,-987893312.0
2233,-987741248.0
2234,-987510336.0
2235,-987485952.0
2236,-989055360.0
2237,-989323776.0
2238,-986483136.0
2239,-987716544.0
2240,-987335040.0
2241,-988413440.0
2242,-987452096.0
2243,-986277824.0
2244,-989585408.0
2245,-986973504.0
2246,-986017344.0
2247,-987505344.0
2248,-989745536.0
2249,-986265344.0
2250,-985971264.0
2251,-985509824.0
2252,-987020352.0
2253,-988167104.0
2254,-989063168.0
2255,-986265984.0
2256,-985782784.0
2257,-983854080.0
2258,-985242688.0
2259,-983622528.0
2260,-985157184.0
2261,-983985216.0
2262,-982984320.0
2263,-983322880.0
2264,-984279104.0
2265,-985685184.0
2266,-985169600.0
2267,-986881408.0
2268,-984259264.0
2269,-984865600.0
2270,-983706368.0
2271,-983297344.0
2272,-983225408.0
2273,-988246336.0
2274,-984132864.0
2275,-985264512.0
2276,-983665408.0
2277,-985486208.0
2278,-989301760.0
2279,-984130496.0
2280,-983756416.0
2281,-982230784.0
2282,-984250624.0
2283,-984598016.0
2284,-982602624.0
2285,-982564864.0
2286,-982064448.0
2287,-982729344.0
2288,-982678848.0
2289,-983453056.0
2290,-981945216.0
2291,-985337664.0
2292,-982568384.0
2293,-982236928.0
2294,-985109440.0
2295,-981334080.0
2296,-983999168.0
2297,-980760192.0
2298,-982080192.0
2299,-982101696.0
2300,-983751104.0
2301,-981524928.0
2302,-980707904.0
2303,-983947008.0
2304,-980160320.0
2305,-981408960.0
2306,-982388288.0
2307,-981300224.0
2308,-981035648.0
2309,-982023872.0
2310,-984143424.0
2311,-980515968.0
2312,-979802752.0
2313,-981081792.0
2314,-980589760.0
2315,-979555584.0
2316,-979343104.0
2317,-981933184.0
2318,-980650688.0
2319,-980838848.0
2320,-978617664.0
2321,-978452160.0
2322,-979705920.0
2323,-979321152.0
2324,-979489408.0
2325,-981442688.0
2326,-979252224.0
2327,-979131840.0
2328,-978772288.0
2329,-981286080.0
2330,-979721152.0
2331,-979398080.0
2332,-978393728.0
2333,-977061440.0
2334,-978697792.0
2335,-978754176.0
2336,-978591744.0
2337,-978464064.0
2338,-978427776.0
2339,-978890944.0
2340,-978278208.0
2341,-979037248.0
2342,-977698752.0
2343,-978030848.0
2344,-978333824.0
2345,-978817856.0
2346,-977809152.0
2347,-977886784.0
2348,-977495744.0
2349,-977119616.0
2350,-975972416.0
2351,-975687488.0
2352,-976408064.0
2353,-976260864.0
2354,-975487616.0
2355,-977651712.0
2356,-977105088.0
2357,-976256384.0
2358,-977896320.0
2359,-975461888.0
2360,-977210560.0
2361,-976815552.0
2362,-974908416.0
2363,-978954816.0
2364,-976132992.0
2365,-976371264.0
2366,-977426944.0
2367,-976731904.0
2368,-976877248.0
2369,-976055552.0
2370,-975899200.0
2371,-974522176.0
2372,-974377344.0
2373,-975401408.0
2374,-975661376.0
2375,-976454208.0
2376,-974179968.0
2377,-974411968.0
2378,-976148736.0
2379,-974949120.0
2380,-974050304.0
2381,-974002368.0
2382,-974785792.0
2383,-976269120.0
2384,-975048512.0
2385,-974965568.0
2386,-973298624.0
2387,-977799808.0
2388,-975663360.0
2389,-974427264.0
2390,-973823424.0
2391,-972443008.0
2392,-973741120.0
2393,-975175232.0
2394,-972735744.0
2395,-974335168.0
2396,-974080576.0
2397,-974301120.0
2398,-974327744.0
2399,-972598080.0
2400,-973624384.0
2401,-973074496.0
2402,-972844416.0
2403,-972978816.0
2404,-974625920.0
2405,-972247808.0
2406,-972483712.0
2407,-973360448.0
2408,-973702272.0
2409,-971958464.0
2410,-973618496.0
2411,-971977856.0
2412,-971992768.0
2413,-971304320.0
2414,-974360128.0
2415,-972193344.0
2416,-973227712.0
2417,-971911808.0
2418,-972099328.0
2419,-971060032.0
2420,-970632640.0
2421,-970384064.0
2422,-971387840.0
2423,-975761984.0
2424,-969612480.0
2425,-970093120.0
2426,-972198272.0
2427,-970238848.0
2428,-971457280.0
2429,-970858304.0
2430,-971131072.0
2431,-974136448.0
2432,-969290880.0
2433,-970062528.0
2434,-971772608.0
2435,-970018752.0
2436,-968929728.0
2437,-970283264.0
2438,-971564672.0
2439,-970443392.0
2440,-970379072.0
2441,-969718400.0
2442,-969852544.0
2443,-969779776.0
2444,-971823616.0
2445,-969942080.0
2446,-971581632.0
2447,-969544256.0
2448,-968227456.0
2449,-969798080.0
2450,-968482304.0
2451,-969542144.0
2452,-969607936.0
2453,-968829056.0
2454,-968242048.0
2455,-967231104.0
2456,-972778624.0
2457,-968208576.0
2458,-967659648.0
2459,-969213888.0
2460,-970186752.0
2461,-970003840.0
2462,-968576512.0
2463,-966881920.0
2464,-968769344.0
2465,-969607616.0
2466,-967032256.0
2467,-968117376.0
2468,-967297664.0
2469,-968716992.0
2470,-967001408.0
2471,-968803968.0
2472,-968534208.0
2473,-969618048.0
2474,-967083712.0
2475,-968692864.0
2476,-966176768.0
2477,-967137280.0
2478,-966495104.0
2479,-968481920.0
2480,-966851136.0
2481,-968652096.0
2482,-966663168.0
2483,-968476608.0
2484,-967439360.0
2485,-966509504.0
2486,-966846144.0
2487,-969117760.0
2488,-966501952.0
2489,-966394240.0
2490,-967112064.0
2491,-967734912.0
2492,-965922624.0
2493,-965489024.0
2494,-966876928.0
2495,-965529856.0
2496,-967012224.0
2497,-965555520.0
2498,-965969920.0
2499,-964933504.0
2500,-964685760.0
2501,-966168064.0
2502,-965907520.0
2503,-965260032.0
2504,-965473536.0
2505,-965438720.0
2506,-964195136.0
2507,-965947584.0
2508,-966072896.0
2509,-963578368.0
2510,-964943552.0
2511,-966142272.0
2512,-965198080.0
2513,-964352192.0
2514,-963924864.0
2515,-964929088.0
2516,-965027008.0
2517,-964707968.0
2518,-964851392.0
2519,-963987264.0
2520,-963719936.0
2521,-964175936.0
2522,-964264064.0
2523,-963250816.0
2524,-962944000.0
2525,-963494656.0
2526,-963174912.0
2527,-963462080.0
2528,-962483904.0
2529,-963178176.0
2530,-965055104.0
2531,-963866752.0
2532,-963505344.0
2533,-962495424.0
2534,-963210176.0
2535,-962625344.0
2536,-963187776.0
2537,-964192128.0
2538,-962641408.0
2539,-962937792.0
2540,-963035712.0
2541,-962742976.0
2542,-961955008.0
2543,-961217408.0
2544,-962718656.0
2545,-963750016.0
2546,-964021760.0
2547,-962330752.0
2548,-962352768.0
2549,-961403904.0
2550,-963139392.0
2551,-960557376.0
2552,-961957440.0
2553,-961678592.0
2554,-961805312.0
2555,-961907904.0
2556,-962670720.0
2557,-961206464.0
2558,-961990976.0
2559,-963291008.0
2560,-960203328.0
2561,-961176000.0
2562,-961543936.0
2563,-960346240.0
2564,-959699840.0
2565,-960575040.0
2566,-959891584.0
2567,-962500160.0
2568,-959654016.0
2569,-961251712.0
2570,-959246272.0
2571,-959521792.0
2572,-959755648.0
2573,-959115648.0
2574,-961527488.0
2575,-960687808.0
2576,-960855360.0
2577,-960469312.0
2578,-960069504.0
2579,-960851648.0
2580,-959557504.0
2581,-959059968.0
2582,-961920832.0
2583,-959167104.0
2584,-961185280.0
2585,-960820928.0
2586,-960680384.0
2587,-961640192.0
2588,-958151552.0
2589,-959731520.0
2590,-958211008.0
2591,-958395072.0
2592,-959637952.0
2593,-957726592.0
2594,-958963968.0
2595,-958963072.0
2596,-960289984.0
2597,-959550016.0
2598,-958776960.0
2599,-958052224.0
2600,-959170240.0
2601,-957336000.0
2602,-957984960.0
2603,-958845760.0
2604,-957825344.0
2605,-957381696.0
2606,-955876160.0
2607,-957957760.0
2608,-958029632.0
2609,-957742336.0
2610,-958094976.0
2611,-957091968.0
2612,-957228928.0
2613,-956638208.0
2614,-956777920.0
2615,-955639104.0
2616,-957987200.0
2617,-956982272.0
2618,-959036160.0
2619,-957521216.0
2620,-956038464.0
2621,-957079296.0
2622,-956863680.0
2623,-956412352.0
2624,-956423040.0
2625,-957522944.0
2626,-957045696.0
2627,-956045504.0
2628,-958143424.0
2629,-956632384.0
2630,-955469952.0
2631,-958921216.0
2632,-957487616.0
2633,-955988928.0
2634,-955928384.0
2635,-955005312.0
2636,-956359872.0
2637,-956534976.0
2638,-955153408.0
2639,-955855360.0
2640,-955381312.0
2641,-956986496.0
2642,-954964864.0
2643,-955482496.0
2644,-955745920.0
2645,-954888768.0
2646,-954140032.0
2647,-956318784.0
2648,-954557504.0
2649,-954940160.0
2650,-954668096.0
2651,-954537728.0
2652,-955708288.0
2653,-954493120.0
2654,-954181824.0
2655,-955286208.0
2656,-954654080.0
2657,-955286208.0
2658,-953840640.0
2659,-954210560.0
2660,-953813184.0
2661,-954244608.0
2662,-953289344.0
2663,-954147840.0
2664,-954012288.0
2665,-953980160.0
2666,-953800320.0
2667,-952625536.0
2668,-953376192.0
2669,-954178880.0
2670,-953310784.0
2671,-952773248.0
2672,-951924736.0
2673,-952678464.0
2674,-953599360.0
2675,-952204288.0
2676,-953573248.0
2677,-952310528.0
2678,-953330112.0
2679,-952588416.0
2680,-952588544.0
